timestamp,ambient_temperature,humidity,factory_load
2024-01-26 20:45:00,29.82,64.69,85.35
2024-01-26 21:00:00,29.5,41.97,79.3
2024-01-26 21:15:00,29.43,56.64,86.27
2024-01-26 21:30:00,30.54,73.97,68.35
2024-01-26 21:45:00,34.24,41.11,65.32
2024-01-26 22:00:00,36.89,43.94,94.27
2024-01-26 22:15:00,29.99,58.96,81.26
2024-01-26 22:30:00,34.08,90.0,79.77
2024-01-26 22:45:00,26.49,49.91,81.45
2024-01-26 23:00:00,33.83,67.43,94.75
2024-01-26 23:15:00,26.19,63.9,100.0
2024-01-26 23:30:00,35.45,51.16,67.91
2024-01-26 23:45:00,41.05,62.42,74.12
2024-01-27 00:00:00,29.39,53.28,80.67
2024-01-27 00:15:00,20.0,54.63,75.28
2024-01-27 00:30:00,27.26,35.08,79.5
2024-01-27 00:45:00,36.16,59.63,78.34
2024-01-27 01:00:00,32.77,73.49,83.95
2024-01-27 01:15:00,31.24,60.86,66.35
2024-01-27 01:30:00,35.04,76.36,88.77
2024-01-27 01:45:00,32.42,68.7,81.45
2024-01-27 02:00:00,36.09,59.11,62.55
2024-01-27 02:15:00,34.6,50.58,90.52
2024-01-27 02:30:00,37.61,52.71,74.71
2024-01-27 02:45:00,31.79,37.94,84.7
2024-01-27 03:00:00,34.53,55.99,95.9
2024-01-27 03:15:00,28.46,62.19,70.49
2024-01-27 03:30:00,26.99,85.73,84.9
2024-01-27 03:45:00,38.53,67.92,72.61
2024-01-27 04:00:00,31.08,47.03,77.29
2024-01-27 04:15:00,34.02,38.41,97.61
2024-01-27 04:30:00,30.62,56.9,90.07
2024-01-27 04:45:00,27.07,72.18,72.54
2024-01-27 05:00:00,30.05,56.69,86.66
2024-01-27 05:15:00,37.18,68.13,90.32
2024-01-27 05:30:00,32.78,57.28,72.66
2024-01-27 05:45:00,21.44,70.76,71.13
2024-01-27 06:00:00,28.92,36.04,83.35
2024-01-27 06:15:00,38.91,84.06,83.7
2024-01-27 06:30:00,28.93,43.31,68.95
2024-01-27 06:45:00,21.0,71.91,80.97
2024-01-27 07:00:00,39.47,55.92,70.17
2024-01-27 07:15:00,33.41,58.26,81.55
2024-01-27 07:30:00,29.65,56.38,86.87
2024-01-27 07:45:00,28.14,63.83,74.69
2024-01-27 08:00:00,35.41,66.86,89.54
2024-01-27 08:15:00,27.29,75.88,76.26
2024-01-27 08:30:00,35.74,81.12,83.52
2024-01-27 08:45:00,32.71,64.98,96.2
2024-01-27 09:00:00,31.22,85.71,77.78
2024-01-27 09:15:00,30.73,61.39,66.79
2024-01-27 09:30:00,29.13,76.16,76.82
2024-01-27 09:45:00,35.23,66.43,85.11
2024-01-27 10:00:00,25.67,51.76,87.27
2024-01-27 10:15:00,21.89,62.72,76.58
2024-01-27 10:30:00,33.07,67.55,96.93
2024-01-27 10:45:00,33.16,59.52,89.76
2024-01-27 11:00:00,32.4,66.19,72.04
2024-01-27 11:15:00,32.04,72.98,79.8
2024-01-27 11:30:00,28.4,59.65,72.51
2024-01-27 11:45:00,33.94,30.0,65.93
2024-01-27 12:00:00,29.77,85.17,89.98
2024-01-27 12:15:00,27.56,55.54,77.49
2024-01-27 12:30:00,28.44,47.65,69.26
2024-01-27 12:45:00,40.1,43.14,78.2
2024-01-27 13:00:00,21.33,54.95,80.42
2024-01-27 13:15:00,32.5,51.56,81.82
2024-01-27 13:30:00,21.6,48.94,75.11
2024-01-27 13:45:00,29.46,49.77,88.9
2024-01-27 14:00:00,27.83,67.95,82.77
2024-01-27 14:15:00,20.0,90.0,97.12
2024-01-27 14:30:00,31.95,72.31,81.0
2024-01-27 14:45:00,28.1,76.84,73.57
2024-01-27 15:00:00,20.0,54.34,98.24
2024-01-27 15:15:00,34.2,61.57,75.99
2024-01-27 15:30:00,37.18,66.4,75.71
2024-01-27 15:45:00,37.45,50.11,97.01
2024-01-27 16:00:00,31.79,53.61,92.08
2024-01-27 16:15:00,30.23,72.82,91.16
2024-01-27 16:30:00,36.64,76.35,78.44
2024-01-27 16:45:00,38.41,61.01,90.51
2024-01-27 17:00:00,35.67,42.07,78.15
2024-01-27 17:15:00,25.29,55.57,80.91
2024-01-27 17:30:00,31.01,38.38,81.66
2024-01-27 17:45:00,32.2,61.13,84.37
2024-01-27 18:00:00,20.95,63.83,77.47
2024-01-27 18:15:00,32.35,55.94,89.67
2024-01-27 18:30:00,41.36,63.63,94.07
2024-01-27 18:45:00,33.2,66.25,93.81
2024-01-27 19:00:00,37.37,63.85,68.34
2024-01-27 19:15:00,30.91,41.98,87.07
2024-01-27 19:30:00,29.63,56.2,80.97
2024-01-27 19:45:00,31.91,66.15,87.87
2024-01-27 20:00:00,25.92,83.68,75.07
2024-01-27 20:15:00,25.18,55.92,85.63
2024-01-27 20:30:00,36.33,68.26,90.93
2024-01-27 20:45:00,36.86,73.17,93.81
2024-01-27 21:00:00,25.04,57.05,82.37
2024-01-27 21:15:00,34.84,77.23,75.7
2024-01-27 21:30:00,29.57,78.03,80.9
2024-01-27 21:45:00,31.7,80.71,87.99
2024-01-27 22:00:00,32.3,66.88,92.26
2024-01-27 22:15:00,34.97,90.0,89.82
2024-01-27 22:30:00,30.41,50.77,82.6
2024-01-27 22:45:00,37.05,90.0,80.18
2024-01-27 23:00:00,31.55,71.52,75.77
2024-01-27 23:15:00,33.12,80.11,78.45
2024-01-27 23:30:00,25.83,55.2,71.5
2024-01-27 23:45:00,40.79,72.67,70.66
2024-01-28 00:00:00,32.35,81.4,64.62
2024-01-28 00:15:00,33.56,43.69,80.28
2024-01-28 00:30:00,21.96,57.55,91.02
2024-01-28 00:45:00,25.89,30.0,91.81
2024-01-28 01:00:00,36.19,57.33,95.16
2024-01-28 01:15:00,31.43,47.76,75.91
2024-01-28 01:30:00,20.43,56.73,92.83
2024-01-28 01:45:00,35.19,90.0,87.07
2024-01-28 02:00:00,27.28,85.77,66.87
2024-01-28 02:15:00,37.06,38.41,87.05
2024-01-28 02:30:00,29.56,68.34,73.1
2024-01-28 02:45:00,31.02,71.98,86.45
2024-01-28 03:00:00,35.89,54.93,92.5
2024-01-28 03:15:00,25.51,62.67,76.83
2024-01-28 03:30:00,25.04,64.14,78.26
2024-01-28 03:45:00,29.02,39.8,73.59
2024-01-28 04:00:00,34.14,44.53,82.04
2024-01-28 04:15:00,23.35,62.58,87.63
2024-01-28 04:30:00,21.66,61.49,96.41
2024-01-28 04:45:00,34.12,49.37,87.29
2024-01-28 05:00:00,26.99,48.08,69.72
2024-01-28 05:15:00,28.04,58.65,74.4
2024-01-28 05:30:00,20.72,73.29,75.44
2024-01-28 05:45:00,26.61,58.85,74.31
2024-01-28 06:00:00,29.96,84.34,69.99
2024-01-28 06:15:00,34.65,49.56,67.47
2024-01-28 06:30:00,26.14,62.9,83.98
2024-01-28 06:45:00,38.29,54.69,78.06
2024-01-28 07:00:00,26.58,68.82,86.61
2024-01-28 07:15:00,26.58,48.28,75.24
2024-01-28 07:30:00,37.69,88.91,71.47
2024-01-28 07:45:00,31.06,34.64,96.42
2024-01-28 08:00:00,27.24,85.73,84.8
2024-01-28 08:15:00,29.22,61.35,73.51
2024-01-28 08:30:00,36.77,68.29,83.85
2024-01-28 08:45:00,37.33,80.02,73.78
2024-01-28 09:00:00,25.92,72.86,99.25
2024-01-28 09:15:00,29.79,49.05,85.6
2024-01-28 09:30:00,30.45,69.0,76.97
2024-01-28 09:45:00,25.07,88.01,85.48
2024-01-28 10:00:00,29.72,46.69,87.62
2024-01-28 10:15:00,30.03,90.0,77.75
2024-01-28 10:30:00,35.7,65.79,75.69
2024-01-28 10:45:00,36.04,53.5,77.86
2024-01-28 11:00:00,28.35,46.6,73.88
2024-01-28 11:15:00,28.93,56.65,89.94
2024-01-28 11:30:00,33.32,30.67,88.68
2024-01-28 11:45:00,27.07,53.77,94.14
2024-01-28 12:00:00,32.94,56.06,82.97
2024-01-28 12:15:00,29.56,43.88,95.68
2024-01-28 12:30:00,25.15,71.22,81.15
2024-01-28 12:45:00,25.22,56.72,79.04
2024-01-28 13:00:00,37.24,50.46,78.85
2024-01-28 13:15:00,29.22,55.12,78.49
2024-01-28 13:30:00,38.2,65.33,80.19
2024-01-28 13:45:00,27.43,61.1,67.22
2024-01-28 14:00:00,31.46,49.49,94.19
2024-01-28 14:15:00,41.96,61.88,78.1
2024-01-28 14:30:00,24.71,59.24,84.41
2024-01-28 14:45:00,20.51,42.91,80.47
2024-01-28 15:00:00,36.43,55.67,97.37
2024-01-28 15:15:00,25.87,68.69,74.29
2024-01-28 15:30:00,29.9,68.58,84.24
2024-01-28 15:45:00,27.07,56.55,95.19
2024-01-28 16:00:00,31.34,70.15,84.99
2024-01-28 16:15:00,25.25,45.3,80.73
2024-01-28 16:30:00,29.1,45.77,70.05
2024-01-28 16:45:00,32.25,56.23,92.16
2024-01-28 17:00:00,24.96,82.46,89.83
2024-01-28 17:15:00,26.5,62.45,95.72
2024-01-28 17:30:00,28.26,55.87,84.22
2024-01-28 17:45:00,22.86,83.16,99.7
2024-01-28 18:00:00,27.89,55.7,72.37
2024-01-28 18:15:00,30.59,90.0,86.09
2024-01-28 18:30:00,28.0,52.33,78.94
2024-01-28 18:45:00,28.64,44.82,78.95
2024-01-28 19:00:00,29.9,57.5,66.76
2024-01-28 19:15:00,26.72,56.26,85.27
2024-01-28 19:30:00,33.46,47.88,69.0
2024-01-28 19:45:00,37.18,90.0,90.93
2024-01-28 20:00:00,27.68,64.78,78.01
2024-01-28 20:15:00,32.43,66.96,81.0
2024-01-28 20:30:00,28.8,53.07,79.81
2024-01-28 20:45:00,31.83,51.33,92.38
2024-01-28 21:00:00,37.83,75.38,70.09
2024-01-28 21:15:00,32.54,34.86,90.08
2024-01-28 21:30:00,21.13,42.86,80.5
2024-01-28 21:45:00,32.27,56.29,93.8
2024-01-28 22:00:00,36.16,80.27,92.04
2024-01-28 22:15:00,28.89,54.38,76.19
2024-01-28 22:30:00,34.98,66.24,83.36
2024-01-28 22:45:00,26.55,60.42,95.99
2024-01-28 23:00:00,22.57,79.44,77.05
2024-01-28 23:15:00,30.71,36.23,75.13
2024-01-28 23:30:00,21.22,71.04,100.0
2024-01-28 23:45:00,28.8,57.02,91.81
2024-01-29 00:00:00,36.43,73.87,87.52
2024-01-29 00:15:00,20.45,47.71,69.46
2024-01-29 00:30:00,23.6,60.37,83.84
2024-01-29 00:45:00,24.84,58.46,89.22
2024-01-29 01:00:00,29.68,44.96,83.73
2024-01-29 01:15:00,28.17,40.79,75.56
2024-01-29 01:30:00,37.0,51.29,80.22
2024-01-29 01:45:00,34.77,61.95,91.85
2024-01-29 02:00:00,32.48,48.65,79.96
2024-01-29 02:15:00,30.73,55.05,91.43
2024-01-29 02:30:00,31.97,31.71,87.21
2024-01-29 02:45:00,25.69,54.44,77.54
2024-01-29 03:00:00,34.29,75.35,80.07
2024-01-29 03:15:00,24.44,70.58,86.07
2024-01-29 03:30:00,34.18,58.7,60.97
2024-01-29 03:45:00,35.93,63.65,78.15
2024-01-29 04:00:00,31.05,47.58,73.54
2024-01-29 04:15:00,29.12,84.37,73.67
2024-01-29 04:30:00,32.0,90.0,98.08
2024-01-29 04:45:00,20.0,62.47,83.12
2024-01-29 05:00:00,31.51,90.0,83.94
2024-01-29 05:15:00,29.43,49.8,90.46
2024-01-29 05:30:00,29.75,41.23,78.62
2024-01-29 05:45:00,33.53,49.36,90.43
2024-01-29 06:00:00,29.63,56.71,98.97
2024-01-29 06:15:00,24.3,90.0,85.14
2024-01-29 06:30:00,29.29,55.78,78.37
2024-01-29 06:45:00,30.34,47.11,89.7
2024-01-29 07:00:00,30.57,46.52,94.32
2024-01-29 07:15:00,30.81,77.1,90.26
2024-01-29 07:30:00,35.2,74.96,75.15
2024-01-29 07:45:00,24.57,52.72,87.48
2024-01-29 08:00:00,30.88,31.86,75.33
2024-01-29 08:15:00,36.45,43.07,78.01
2024-01-29 08:30:00,21.33,85.82,81.63
2024-01-29 08:45:00,30.9,70.33,91.31
2024-01-29 09:00:00,27.07,60.98,81.77
2024-01-29 09:15:00,28.15,88.03,95.83
2024-01-29 09:30:00,25.48,89.37,100.0
2024-01-29 09:45:00,29.15,59.46,75.08
2024-01-29 10:00:00,39.21,59.74,74.47
2024-01-29 10:15:00,23.68,51.27,95.01
2024-01-29 10:30:00,24.15,55.73,75.12
2024-01-29 10:45:00,23.49,37.71,82.96
2024-01-29 11:00:00,38.64,37.64,65.06
2024-01-29 11:15:00,27.69,34.16,75.92
2024-01-29 11:30:00,29.87,76.27,68.62
2024-01-29 11:45:00,27.99,36.58,75.76
2024-01-29 12:00:00,25.28,89.25,89.74
2024-01-29 12:15:00,28.82,49.04,72.89
2024-01-29 12:30:00,42.29,86.06,80.0
2024-01-29 12:45:00,36.96,54.52,81.9
2024-01-29 13:00:00,25.74,36.51,98.16
2024-01-29 13:15:00,33.24,79.26,76.88
2024-01-29 13:30:00,25.84,81.03,87.09
2024-01-29 13:45:00,21.12,46.41,73.1
2024-01-29 14:00:00,35.1,55.03,89.23
2024-01-29 14:15:00,35.8,46.41,83.62
2024-01-29 14:30:00,35.23,58.19,90.56
2024-01-29 14:45:00,27.65,61.62,77.05
2024-01-29 15:00:00,29.17,54.73,95.44
2024-01-29 15:15:00,33.75,32.72,64.24
2024-01-29 15:30:00,31.96,51.29,92.75
2024-01-29 15:45:00,28.03,70.55,91.22
2024-01-29 16:00:00,21.9,56.87,84.72
2024-01-29 16:15:00,30.57,55.09,100.0
2024-01-29 16:30:00,35.4,46.04,94.16
2024-01-29 16:45:00,24.01,50.85,88.52
2024-01-29 17:00:00,33.19,81.13,89.93
2024-01-29 17:15:00,31.66,42.9,85.06
2024-01-29 17:30:00,33.75,70.81,68.36
2024-01-29 17:45:00,34.36,60.71,100.0
2024-01-29 18:00:00,26.53,63.67,73.61
2024-01-29 18:15:00,21.92,49.01,76.1
2024-01-29 18:30:00,27.33,54.72,66.03
2024-01-29 18:45:00,34.45,59.91,90.72
2024-01-29 19:00:00,27.29,52.19,74.74
2024-01-29 19:15:00,26.53,64.97,88.14
2024-01-29 19:30:00,20.89,66.86,100.0
2024-01-29 19:45:00,38.76,90.0,89.94
2024-01-29 20:00:00,34.13,64.17,90.98
2024-01-29 20:15:00,33.85,31.32,86.28
2024-01-29 20:30:00,34.84,77.45,85.18
2024-01-29 20:45:00,32.88,56.94,75.77
2024-01-29 21:00:00,28.78,90.0,64.1
2024-01-29 21:15:00,29.18,82.06,57.77
2024-01-29 21:30:00,27.86,52.42,82.57
2024-01-29 21:45:00,43.17,70.83,87.91
2024-01-29 22:00:00,32.78,51.09,81.18
2024-01-29 22:15:00,27.68,60.04,97.81
2024-01-29 22:30:00,32.33,70.14,74.89
2024-01-29 22:45:00,24.95,76.7,98.19
2024-01-29 23:00:00,37.52,73.43,90.95
2024-01-29 23:15:00,26.69,61.12,90.35
2024-01-29 23:30:00,32.51,90.0,82.94
2024-01-29 23:45:00,35.33,54.52,73.47
2024-01-30 00:00:00,31.92,35.89,83.71
2024-01-30 00:15:00,30.47,38.78,94.47
2024-01-30 00:30:00,30.05,82.11,88.9
2024-01-30 00:45:00,29.72,58.85,73.69
2024-01-30 01:00:00,27.12,62.39,81.15
2024-01-30 01:15:00,27.75,51.86,73.7
2024-01-30 01:30:00,37.4,53.21,85.56
2024-01-30 01:45:00,29.46,48.19,91.4
2024-01-30 02:00:00,26.07,67.07,70.82
2024-01-30 02:15:00,27.42,58.54,79.54
2024-01-30 02:30:00,35.5,66.53,69.25
2024-01-30 02:45:00,33.38,65.09,66.27
2024-01-30 03:00:00,32.8,53.61,82.87
2024-01-30 03:15:00,28.71,38.12,72.81
2024-01-30 03:30:00,32.87,36.81,83.21
2024-01-30 03:45:00,26.78,90.0,91.31
2024-01-30 04:00:00,28.7,82.17,85.1
2024-01-30 04:15:00,34.85,80.1,76.04
2024-01-30 04:30:00,34.37,49.88,77.27
2024-01-30 04:45:00,25.09,60.14,98.16
2024-01-30 05:00:00,25.72,47.77,80.1
2024-01-30 05:15:00,30.54,40.32,73.15
2024-01-30 05:30:00,38.63,51.17,90.18
2024-01-30 05:45:00,20.42,79.89,91.11
2024-01-30 06:00:00,31.39,72.61,80.96
2024-01-30 06:15:00,23.12,45.45,91.85
2024-01-30 06:30:00,26.83,55.28,77.67
2024-01-30 06:45:00,28.18,71.24,67.91
2024-01-30 07:00:00,27.9,51.44,72.06
2024-01-30 07:15:00,27.33,61.19,86.21
2024-01-30 07:30:00,30.04,66.03,86.75
2024-01-30 07:45:00,27.32,65.86,85.36
2024-01-30 08:00:00,22.69,63.81,98.59
2024-01-30 08:15:00,33.9,50.19,78.49
2024-01-30 08:30:00,33.76,51.74,71.88
2024-01-30 08:45:00,34.22,43.0,91.09
2024-01-30 09:00:00,22.3,36.58,79.49
2024-01-30 09:15:00,31.49,58.28,77.31
2024-01-30 09:30:00,33.38,72.24,92.95
2024-01-30 09:45:00,24.84,39.3,77.86
2024-01-30 10:00:00,30.05,64.09,82.4
2024-01-30 10:15:00,29.42,71.77,93.69
2024-01-30 10:30:00,39.21,32.45,60.11
2024-01-30 10:45:00,39.62,55.94,74.41
2024-01-30 11:00:00,21.68,84.69,83.92
2024-01-30 11:15:00,42.47,68.28,76.33
2024-01-30 11:30:00,25.42,31.94,75.68
2024-01-30 11:45:00,34.9,69.88,85.02
2024-01-30 12:00:00,34.85,48.78,77.38
2024-01-30 12:15:00,25.02,70.37,74.66
2024-01-30 12:30:00,32.47,49.65,88.98
2024-01-30 12:45:00,29.46,59.2,69.08
2024-01-30 13:00:00,32.77,51.94,71.03
2024-01-30 13:15:00,31.15,60.05,93.83
2024-01-30 13:30:00,35.98,51.49,72.47
2024-01-30 13:45:00,30.38,56.65,89.69
2024-01-30 14:00:00,29.16,42.37,81.75
2024-01-30 14:15:00,35.48,67.36,79.69
2024-01-30 14:30:00,32.9,62.63,74.14
2024-01-30 14:45:00,33.66,35.75,75.25
2024-01-30 15:00:00,26.68,74.89,94.01
2024-01-30 15:15:00,24.77,57.36,78.28
2024-01-30 15:30:00,27.16,62.43,83.33
2024-01-30 15:45:00,26.9,71.47,96.29
2024-01-30 16:00:00,33.93,64.92,91.12
2024-01-30 16:15:00,34.88,77.48,72.26
2024-01-30 16:30:00,29.22,55.6,96.2
2024-01-30 16:45:00,37.15,75.52,87.23
2024-01-30 17:00:00,36.84,61.84,72.34
2024-01-30 17:15:00,31.22,67.61,92.93
2024-01-30 17:30:00,25.89,66.05,73.55
2024-01-30 17:45:00,37.88,78.61,96.31
2024-01-30 18:00:00,29.69,70.82,72.0
2024-01-30 18:15:00,30.63,53.36,78.28
2024-01-30 18:30:00,28.3,50.38,83.91
2024-01-30 18:45:00,25.55,59.25,70.24
2024-01-30 19:00:00,22.66,48.6,71.25
2024-01-30 19:15:00,33.16,44.22,68.46
2024-01-30 19:30:00,26.08,30.0,95.73
2024-01-30 19:45:00,45.0,36.76,68.63
2024-01-30 20:00:00,24.57,89.78,89.08
2024-01-30 20:15:00,23.71,50.15,85.88
2024-01-30 20:30:00,32.55,88.55,80.57
2024-01-30 20:45:00,37.65,66.05,85.92
2024-01-30 21:00:00,30.32,59.25,81.17
2024-01-30 21:15:00,32.86,37.49,93.93
2024-01-30 21:30:00,20.78,60.07,89.23
2024-01-30 21:45:00,26.61,88.38,93.54
2024-01-30 22:00:00,24.63,83.36,80.7
2024-01-30 22:15:00,20.52,64.11,86.6
2024-01-30 22:30:00,30.58,42.77,96.42
2024-01-30 22:45:00,20.0,45.64,73.43
2024-01-30 23:00:00,23.39,47.21,88.93
2024-01-30 23:15:00,27.31,79.17,69.11
2024-01-30 23:30:00,25.84,84.48,87.22
2024-01-30 23:45:00,31.98,62.94,85.63
2024-01-31 00:00:00,31.53,55.45,86.84
2024-01-31 00:15:00,34.47,83.23,76.93
2024-01-31 00:30:00,33.76,45.32,85.24
2024-01-31 00:45:00,35.7,60.78,74.66
2024-01-31 01:00:00,29.99,66.94,90.11
2024-01-31 01:15:00,31.52,47.06,81.17
2024-01-31 01:30:00,32.56,50.46,70.82
2024-01-31 01:45:00,30.71,49.29,89.51
2024-01-31 02:00:00,28.01,81.25,88.59
2024-01-31 02:15:00,28.34,88.72,87.73
2024-01-31 02:30:00,25.91,61.72,73.56
2024-01-31 02:45:00,32.11,55.98,66.58
2024-01-31 03:00:00,29.53,51.0,91.87
2024-01-31 03:15:00,26.68,60.03,69.52
2024-01-31 03:30:00,26.69,51.75,89.55
2024-01-31 03:45:00,23.95,58.54,75.37
2024-01-31 04:00:00,34.89,66.2,88.6
2024-01-31 04:15:00,30.39,53.92,98.93
2024-01-31 04:30:00,25.69,57.16,81.67
2024-01-31 04:45:00,34.04,57.22,71.89
2024-01-31 05:00:00,27.2,55.24,86.19
2024-01-31 05:15:00,22.97,53.38,72.09
2024-01-31 05:30:00,35.11,71.43,79.33
2024-01-31 05:45:00,27.31,33.44,82.45
2024-01-31 06:00:00,27.96,83.61,78.98
2024-01-31 06:15:00,30.21,62.03,87.27
2024-01-31 06:30:00,35.71,69.15,79.88
2024-01-31 06:45:00,30.1,70.88,76.9
2024-01-31 07:00:00,24.0,49.38,79.28
2024-01-31 07:15:00,32.72,46.28,89.16
2024-01-31 07:30:00,27.58,44.52,66.67
2024-01-31 07:45:00,39.44,56.29,93.47
2024-01-31 08:00:00,29.99,70.49,76.08
2024-01-31 08:15:00,20.0,51.24,75.46
2024-01-31 08:30:00,31.79,69.12,93.38
2024-01-31 08:45:00,39.72,30.0,77.75
2024-01-31 09:00:00,37.88,54.22,94.63
2024-01-31 09:15:00,39.15,77.51,95.72
2024-01-31 09:30:00,24.9,57.44,87.05
2024-01-31 09:45:00,34.56,47.56,88.68
2024-01-31 10:00:00,26.39,50.15,84.33
2024-01-31 10:15:00,31.12,30.0,89.68
2024-01-31 10:30:00,23.64,44.82,90.53
2024-01-31 10:45:00,26.78,75.86,76.97
2024-01-31 11:00:00,26.62,51.26,71.3
2024-01-31 11:15:00,34.49,53.03,84.85
2024-01-31 11:30:00,34.0,30.0,74.24
2024-01-31 11:45:00,31.38,35.54,83.59
2024-01-31 12:00:00,23.25,77.85,74.23
2024-01-31 12:15:00,28.44,69.26,75.34
2024-01-31 12:30:00,26.27,40.54,80.94
2024-01-31 12:45:00,34.35,50.54,90.22
2024-01-31 13:00:00,35.89,59.56,96.81
2024-01-31 13:15:00,35.28,42.06,74.0
2024-01-31 13:30:00,26.22,30.0,70.81
2024-01-31 13:45:00,20.0,57.61,79.9
2024-01-31 14:00:00,21.17,68.59,85.8
2024-01-31 14:15:00,37.11,68.88,78.22
2024-01-31 14:30:00,27.99,73.13,88.14
2024-01-31 14:45:00,26.25,36.7,74.58
2024-01-31 15:00:00,38.21,60.87,94.77
2024-01-31 15:15:00,36.33,55.97,82.65
2024-01-31 15:30:00,30.12,58.69,87.96
2024-01-31 15:45:00,28.53,56.82,78.82
2024-01-31 16:00:00,29.34,50.09,80.24
2024-01-31 16:15:00,31.14,30.0,77.58
2024-01-31 16:30:00,38.0,77.43,76.45
2024-01-31 16:45:00,32.11,64.95,92.61
2024-01-31 17:00:00,33.63,37.74,86.53
2024-01-31 17:15:00,35.85,67.1,78.82
2024-01-31 17:30:00,24.15,53.29,100.0
2024-01-31 17:45:00,33.77,53.72,78.45
2024-01-31 18:00:00,28.53,48.47,68.9
2024-01-31 18:15:00,20.0,68.05,72.43
2024-01-31 18:30:00,20.0,48.0,70.99
2024-01-31 18:45:00,24.91,43.55,80.57
2024-01-31 19:00:00,32.66,76.98,83.26
2024-01-31 19:15:00,30.57,57.32,82.18
2024-01-31 19:30:00,30.92,57.79,86.92
2024-01-31 19:45:00,39.75,70.39,78.21
2024-01-31 20:00:00,23.65,49.99,68.41
2024-01-31 20:15:00,29.86,52.98,86.19
2024-01-31 20:30:00,31.52,64.59,73.02
2024-01-31 20:45:00,26.32,36.88,82.5
2024-01-31 21:00:00,30.14,63.32,81.04
2024-01-31 21:15:00,22.0,48.66,89.31
2024-01-31 21:30:00,37.05,72.83,81.85
2024-01-31 21:45:00,26.59,68.2,100.0
2024-01-31 22:00:00,40.16,66.22,81.24
2024-01-31 22:15:00,29.84,35.9,97.27
2024-01-31 22:30:00,35.14,58.45,71.21
2024-01-31 22:45:00,29.73,42.34,89.98
2024-01-31 23:00:00,29.85,59.45,79.73
2024-01-31 23:15:00,27.08,30.0,95.38
2024-01-31 23:30:00,30.6,36.89,79.6
2024-01-31 23:45:00,31.59,77.84,92.77
2024-02-01 00:00:00,26.08,65.54,91.87
2024-02-01 00:15:00,29.37,54.69,94.14
2024-02-01 00:30:00,26.95,46.37,84.07
2024-02-01 00:45:00,41.5,43.74,82.83
2024-02-01 01:00:00,29.55,63.0,98.42
2024-02-01 01:15:00,37.73,54.85,90.98
2024-02-01 01:30:00,29.02,83.2,77.09
2024-02-01 01:45:00,31.3,57.23,71.24
2024-02-01 02:00:00,23.39,60.88,71.64
2024-02-01 02:15:00,27.76,39.17,83.93
2024-02-01 02:30:00,31.05,54.59,79.95
2024-02-01 02:45:00,37.93,62.65,92.08
2024-02-01 03:00:00,31.11,54.41,74.16
2024-02-01 03:15:00,36.92,52.72,91.58
2024-02-01 03:30:00,33.2,64.9,83.52
2024-02-01 03:45:00,38.14,82.72,70.72
2024-02-01 04:00:00,29.7,62.17,84.49
2024-02-01 04:15:00,41.95,77.16,78.63
2024-02-01 04:30:00,27.57,69.32,74.6
2024-02-01 04:45:00,26.17,76.27,82.15
2024-02-01 05:00:00,23.95,50.85,80.91
2024-02-01 05:15:00,41.66,56.9,72.78
2024-02-01 05:30:00,34.1,56.96,97.02
2024-02-01 05:45:00,28.33,68.19,83.18
2024-02-01 06:00:00,36.25,71.89,70.23
2024-02-01 06:15:00,33.44,61.88,96.08
2024-02-01 06:30:00,39.83,73.15,65.45
2024-02-01 06:45:00,22.26,51.55,71.77
2024-02-01 07:00:00,28.67,73.28,80.71
2024-02-01 07:15:00,27.69,75.24,77.65
2024-02-01 07:30:00,20.13,70.16,87.42
2024-02-01 07:45:00,35.3,62.01,91.31
2024-02-01 08:00:00,28.65,70.7,80.35
2024-02-01 08:15:00,33.7,46.59,82.73
2024-02-01 08:30:00,41.8,62.98,67.47
2024-02-01 08:45:00,28.23,64.51,72.33
2024-02-01 09:00:00,27.89,40.06,87.15
2024-02-01 09:15:00,30.59,67.12,94.35
2024-02-01 09:30:00,34.94,41.27,96.09
2024-02-01 09:45:00,27.17,53.58,72.21
2024-02-01 10:00:00,26.85,60.6,82.55
2024-02-01 10:15:00,35.29,49.04,83.24
2024-02-01 10:30:00,31.89,61.24,87.12
2024-02-01 10:45:00,20.0,61.0,89.06
2024-02-01 11:00:00,23.87,47.7,78.82
2024-02-01 11:15:00,37.51,68.52,62.25
2024-02-01 11:30:00,32.01,48.54,81.58
2024-02-01 11:45:00,26.19,90.0,69.76
2024-02-01 12:00:00,29.15,58.36,73.46
2024-02-01 12:15:00,30.07,42.43,71.22
2024-02-01 12:30:00,33.68,45.23,80.47
2024-02-01 12:45:00,23.21,77.21,87.05
2024-02-01 13:00:00,25.8,53.86,83.2
2024-02-01 13:15:00,31.36,39.54,85.45
2024-02-01 13:30:00,29.5,72.81,80.37
2024-02-01 13:45:00,32.86,53.77,76.39
2024-02-01 14:00:00,23.85,69.8,91.03
2024-02-01 14:15:00,31.79,74.03,85.31
2024-02-01 14:30:00,35.46,64.12,89.11
2024-02-01 14:45:00,32.43,90.0,79.13
2024-02-01 15:00:00,30.7,34.13,83.22
2024-02-01 15:15:00,29.52,47.73,80.01
2024-02-01 15:30:00,25.83,56.16,84.75
2024-02-01 15:45:00,29.64,90.0,86.14
2024-02-01 16:00:00,36.3,86.97,83.32
2024-02-01 16:15:00,29.4,79.33,94.25
